t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1556558040,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558043,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558046,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558049,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558052,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558055,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558058,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558061,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558064,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558067,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558070,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558073,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558076,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558079,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558082,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558085,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558088,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558091,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558094,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558097,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558100,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558103,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558106,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558109,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558112,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558115,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558118,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558121,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558124,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558127,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558130,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558133,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558136,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558139,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558142,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558145,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558148,0,0.000000,0.000000,0.000000,0.000000,events/second
1556558151,5,0.043866,0.000000,0.000000,0.000000,events/second
1556558154,5,0.042740,0.000000,0.000000,0.000000,events/second
1556558157,5,0.041671,0.000000,0.000000,0.000000,events/second
1556558160,5,0.040656,0.000000,0.000000,0.000000,events/second
1556558163,5,0.039688,0.000000,0.000000,0.000000,events/second
1556558166,5,0.038765,0.000000,0.000000,0.000000,events/second
1556558169,5,0.037883,0.000000,0.000000,0.000000,events/second
